INFO:     Will watch for changes in these directories: ['/home/ec2-user/dentc-backend']
INFO:     Uvicorn running on http://0.0.0.0:8000 (Press CTRL+C to quit)
INFO:     Started reloader process [28402] using WatchFiles
2025-12-27 05:43:01,797 | INFO | app.services.rbac_service | req_id=ffcc1647-860c-49cc-864e-7d7468a57189 | user=- | tenant=- | perm.code : -----> USER_MANAGE
2025-12-27 05:43:01,797 | INFO | app.services.rbac_service | req_id=ffcc1647-860c-49cc-864e-7d7468a57189 | user=- | tenant=- | perm.code : USER_MANAGE : -----> permission_code : USER_MANAGE
2025-12-27 05:43:01,797 | INFO | app.services.rbac_service | req_id=ffcc1647-860c-49cc-864e-7d7468a57189 | user=- | tenant=- | Permission granted
2025-12-27 05:43:01,798 | INFO | app.api.v1.users.routes | req_id=ffcc1647-860c-49cc-864e-7d7468a57189 | user=- | tenant=- | current_user ------- > <app.models.user.User object at 0x7f84ca95e210>
2025-12-27 05:43:02,197 | INFO | app.services.user_service | req_id=ffcc1647-860c-49cc-864e-7d7468a57189 | user=- | tenant=- | roles >>>>>>>>>> [<app.models.role.Role object at 0x7f84cadecad0>]
2025-12-27 05:43:02,197 | INFO | app.services.user_service | req_id=ffcc1647-860c-49cc-864e-7d7468a57189 | user=- | tenant=- | 1 >>>>>>>>>> 1
2025-12-27 05:43:02,613 | INFO | app.services.user_service | req_id=ffcc1647-860c-49cc-864e-7d7468a57189 | user=- | tenant=- | <app.models.user.User object at 0x7f84ca94c190>  user.id : 29 ,role_id : roles[0] ,created_by.office_id user.office_id
2025-12-27 05:43:04,979 | INFO | app.middleware.logging | req_id=ffcc1647-860c-49cc-864e-7d7468a57189 | user=- | tenant=- | POST /api/v1/users/create | status=200 | duration=4561.73ms | client=106.215.170.254
2025-12-27 05:43:04,979 | INFO | uvicorn.access | req_id=- | user=- | tenant=- | 106.215.170.254:1738 - "POST /api/v1/users/create HTTP/1.1" 200
2025-12-27 05:43:46,727 | INFO | app.middleware.logging | req_id=bbb8a511-22df-4468-95da-b67f7bf86750 | user=- | tenant=- | Inside request_logging_middleware bbb8a511-22df-4468-95da-b67f7bf86750 <Token var=<ContextVar name='request_id' default='-' at 0x7f84ccd2fce0> at 0x7f84ca957400>
